candidate_uid,candidate_name,party_name,party_abbrev,constituency_no,public_constituency_id,constituency_name,district,symbol,gender,source_url,source_document,source_date,serial_no,match_method,match_ambiguous,matched_candidate_2021_id,affidavit_match_method,age,age_source,gender_source,education,education_source,declared_assets,declared_assets_source,assets_movable,assets_immovable,liabilities,liabilities_source,criminal_cases_declared,criminal_cases_flag,criminal_cases_source,affidavit_url,affidavit_reference_url,candidate_reference_url,affidavit_reference_source,affidavit_parse_status,votes_2021,vote_share_2021,winner_2021,winner_party_2021,runner_up_2021,runner_up_party_2021,margin_2021,turnout_2021,total_votes_2021,total_candidates_2021,current_mla,current_mla_party,voters_total_2026,voters_male_2026,voters_female_2026,voters_third_gender_2026,is_swing_seat
tn2026-181-3166,RAMNATH.T,Independent,IND,181,181,Thirumayam,Pudukkottai,Trumpet,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,14,none,False,,affidavit_exact,32,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15561/0/b9e93312e5/,https://voterlist.co.in/affidavit-download/15561/0/b9e93312e5/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-182-3167,SIVA.V.MEYYANATHAN,Dravida Munnetra Kazhagam,DMK,182,182,Alangudi,Pudukkottai,Rising sun,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,1,exact_normalized,False,3265,affidavit_exact,57,2026 affidavit mirror,2026 affidavit mirror,Post Graduate,2021 public match,12207577.0,2021 public match,3859578.0,9600000.0,1252001.0,2021 public match,29,Y,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=1827,https://voterlist.co.in/affidavit-download/11652/0/e11d0cf541/,https://voterlist.co.in/affidavit-download/11652/0/e11d0cf541/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,87935,51.17,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3168,R.RAJARAM,Naam Tamilar Katchi,NTK,182,182,Alangudi,Pudukkottai,Farmer Carrying Plough,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,2,none,False,,affidavit_exact,46,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,,,,not_available,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3169,DHANA VIMAL,All India Anna Dravida Munnetra Kazhagam,AIADMK,182,182,Alangudi,Pudukkottai,Two leaves,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,3,none,False,,affidavit_exact,44,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11625/0/5611976a97/,https://voterlist.co.in/affidavit-download/11625/0/5611976a97/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3170,KANDASAMY,Tamilaga Vettri Kazhagam,TVK,182,182,Alangudi,Pudukkottai,Whistle,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,4,none,False,,affidavit_exact,44,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11532/0/d3cffa2190/,https://voterlist.co.in/affidavit-download/11532/0/d3cffa2190/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3171,R.SURESH,Party for the Rights of Other backward Classes,PROBC,182,182,Alangudi,Pudukkottai,Laptop,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,5,none,False,,affidavit_exact,28,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/8172/0/2475467e2b/,https://voterlist.co.in/affidavit-download/8172/0/2475467e2b/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3172,D.PUSHPARAJ,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,AIPTMMK,182,182,Alangudi,Pudukkottai,Coconut farm,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,6,none,False,,affidavit_exact,48,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11634/0/d8ebdb701b/,https://voterlist.co.in/affidavit-download/11634/0/d8ebdb701b/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3173,S MALAIYANDI,Akila Inthiya Makkal Marumalarchi Kazhakam,AIMMK,182,182,Alangudi,Pudukkottai,Balloon,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,7,none,False,,affidavit_exact,33,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11537/0/9f2af71b9d/,https://voterlist.co.in/affidavit-download/11537/0/9f2af71b9d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3174,V.KANNADASSAN,Independent,IND,182,182,Alangudi,Pudukkottai,Gas Stove,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,8,none,False,,affidavit_exact,35,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14625/0/307aee7238/,https://voterlist.co.in/affidavit-download/14625/0/307aee7238/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3175,SASIKUMAR.P,Independent,IND,182,182,Alangudi,Pudukkottai,Ring,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,9,none,False,,affidavit_exact,45,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15936/0/8aa7e64de9/,https://voterlist.co.in/affidavit-download/15936/0/8aa7e64de9/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3176,B.SELVAM,Independent,IND,182,182,Alangudi,Pudukkottai,Batsman,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,10,none,False,,affidavit_exact,32,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14632/0/119eef76d0/,https://voterlist.co.in/affidavit-download/14632/0/119eef76d0/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3177,T.THIRUMARAN,Independent,IND,182,182,Alangudi,Pudukkottai,Box,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,11,none,False,,affidavit_exact,42,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11647/0/1f0f8ee99e/,https://voterlist.co.in/affidavit-download/11647/0/1f0f8ee99e/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3178,M.NAGARAJAN,Independent,IND,182,182,Alangudi,Pudukkottai,Pen stand,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,12,none,False,,affidavit_exact,73,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,,,,not_available,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3179,K.MURUGESAN,Independent,IND,182,182,Alangudi,Pudukkottai,Bangles,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,13,none,False,,affidavit_exact,45,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11645/0/84afdf7c50/,https://voterlist.co.in/affidavit-download/11645/0/84afdf7c50/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-182-3180,S.VANMEGANADHAN,Independent,IND,182,182,Alangudi,Pudukkottai,Electric pole,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Alangudi,2026-04-19,14,none,False,,affidavit_exact,37,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14596/0/e655f1ba78/,https://voterlist.co.in/affidavit-download/14596/0/e655f1ba78/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Siva.V.Meyyanathan,DMK,Dharma Thangavel,ADMK,25847,78.47,171842,11,Siva.V.Meyyanathan,DMK,210296,103987,106309,0,False
tn2026-183-3181,KAVITHA SRIKANTH,Bharatiya Janata Party,BJP,183,183,Aranthangi,Pudukkottai,Lotus,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,1,none,False,,affidavit_exact,48,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/8483/0/5165b42c44/,https://voterlist.co.in/affidavit-download/8483/0/5165b42c44/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3182,MUTHULAKSHMI. S,Naam Tamilar Katchi,NTK,183,183,Aranthangi,Pudukkottai,Farmer Carrying Plough,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,2,none,False,,affidavit_exact,34,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16646/0/5877356ec2/,https://voterlist.co.in/affidavit-download/16646/0/5877356ec2/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3183,RAMACHANDRAN . T,Indian National Congress,INC,183,183,Aranthangi,Pudukkottai,Hand,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,3,exact_normalized,False,3277,affidavit_exact,45,2026 affidavit mirror,2026 affidavit mirror,Graduate Professional,2021 public match,10839382.0,2021 public match,12216126.0,2035000.0,3411744.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3295,https://voterlist.co.in/affidavit-download/9051/0/de006c4393/,https://voterlist.co.in/affidavit-download/9051/0/de006c4393/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,81835,48.7,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3184,NAZIM KHAN. M,Tamizhaga Vaazhvurimai Katchi,TVVK,183,183,Aranthangi,Pudukkottai,Camera,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,4,none,False,,affidavit_exact,25,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15296/0/b9bbb4e20c/,https://voterlist.co.in/affidavit-download/15296/0/b9bbb4e20c/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3185,MOHAMED FARVAS. J,Tamilaga Vettri Kazhagam,TVK,183,183,Aranthangi,Pudukkottai,Whistle,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,5,none,False,,affidavit_exact,31,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16166/0/1e89179fcb/,https://voterlist.co.in/affidavit-download/16166/0/1e89179fcb/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3186,ABDUL JAFFAR. S,Independent,IND,183,183,Aranthangi,Pudukkottai,Ring,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,6,none,False,,affidavit_exact,37,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15367/0/e1227aee94/,https://voterlist.co.in/affidavit-download/15367/0/e1227aee94/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3187,AIYAPPAN,Independent,IND,183,183,Aranthangi,Pudukkottai,Bat,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,7,none,False,,affidavit_exact,46,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/6234/0/d64524da87/,https://voterlist.co.in/affidavit-download/6234/0/d64524da87/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3188,ARUNAGIRI . M,Independent,IND,183,183,Aranthangi,Pudukkottai,Battery Torch,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,8,none,False,,affidavit_exact,58,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11242/0/723ba57fef/,https://voterlist.co.in/affidavit-download/11242/0/723ba57fef/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3189,UDAIYAPPAN. M,Independent,IND,183,183,Aranthangi,Pudukkottai,Mike,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,9,none,False,,affidavit_exact,35,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15039/0/29935d0d10/,https://voterlist.co.in/affidavit-download/15039/0/29935d0d10/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3190,KARTHIKEYAN. N,Independent,IND,183,183,Aranthangi,Pudukkottai,Coconut farm,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,10,none,False,,affidavit_exact,35,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14672/0/c22bef45f8/,https://voterlist.co.in/affidavit-download/14672/0/c22bef45f8/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3191,KALIMUTHU. P,Independent,IND,183,183,Aranthangi,Pudukkottai,Jackfruit,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,11,none,False,,affidavit_exact,45,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15201/0/5bafd300ff/,https://voterlist.co.in/affidavit-download/15201/0/5bafd300ff/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3192,SHAHUL HAMEED . N,Independent,IND,183,183,Aranthangi,Pudukkottai,CCTV Camera,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,12,none,False,,affidavit_exact,58,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/8491/0/372a98634b/,https://voterlist.co.in/affidavit-download/8491/0/372a98634b/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3193,SUNDAR . A,Independent,IND,183,183,Aranthangi,Pudukkottai,Water melon,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,13,none,False,,affidavit_exact,47,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/10789/0/5d08b70068/,https://voterlist.co.in/affidavit-download/10789/0/5d08b70068/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3194,DHETCHNA MOORTHY. DOCTOR. S,Independent,IND,183,183,Aranthangi,Pudukkottai,Bucket,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,14,none,False,,affidavit_exact,46,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15279/0/5d57c6886d/,https://voterlist.co.in/affidavit-download/15279/0/5d57c6886d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-183-3195,MURUGARETHINAM. T,Independent,IND,183,183,Aranthangi,Pudukkottai,Matchbox,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Aranthangi,2026-04-19,15,none,False,,affidavit_exact,26,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15223/0/48ed80f77b/,https://voterlist.co.in/affidavit-download/15223/0/48ed80f77b/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,Ramachandran T,INC,Rajanayagam M,ADMK,30893,70.21,168048,22,Ramachandran T,INC,,,,,False
tn2026-184-3196,RANJITHKUMAR BALUSAMY,Bahujan Samaj Party,BSP,184,184,Karaikudi,Sivaganga,Elephant,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Karaikudi,2026-04-19,1,none,False,,affidavit_exact,30,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15875/0/85df4b2848/,https://voterlist.co.in/affidavit-download/15875/0/85df4b2848/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Mangudi,INC,H.Raja,BJP,21589,66.23,212456,13,S.Mangudi,INC,303371,148087,155256,28,False
tn2026-184-3197,SEEMAN,Naam Tamilar Katchi,NTK,184,184,Karaikudi,Sivaganga,Farmer Carrying Plough,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Karaikudi,2026-04-19,2,none,False,,affidavit_exact,60,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/559/0/f002109d61/,https://voterlist.co.in/affidavit-download/559/0/f002109d61/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Mangudi,INC,H.Raja,BJP,21589,66.23,212456,13,S.Mangudi,INC,303371,148087,155256,28,False
tn2026-184-3198,MANGUDI. S,Indian National Congress,INC,184,184,Karaikudi,Sivaganga,Hand,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Karaikudi,2026-04-19,3,none,False,,affidavit_exact,62,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15539/0/a743246772/,https://voterlist.co.in/affidavit-download/15539/0/a743246772/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Mangudi,INC,H.Raja,BJP,21589,66.23,212456,13,S.Mangudi,INC,303371,148087,155256,28,False
tn2026-184-3199,AZIZ ABDUL RAHMAN. J,Samaniya Makkal Nala Katchi,SMNK,184,184,Karaikudi,Sivaganga,Walking stick,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Karaikudi,2026-04-19,4,none,False,,affidavit_exact,37,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16339/0/387439ce0d/,https://voterlist.co.in/affidavit-download/16339/0/387439ce0d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Mangudi,INC,H.Raja,BJP,21589,66.23,212456,13,S.Mangudi,INC,303371,148087,155256,28,False
tn2026-184-3200,KARUPPIAH. K,Republican Party of India (Athawale),RPOIA,184,184,Karaikudi,Sivaganga,Ganna kisan,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Karaikudi,2026-04-19,5,none,False,,affidavit_exact,70,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16402/0/3f663a20a7/,https://voterlist.co.in/affidavit-download/16402/0/3f663a20a7/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Mangudi,INC,H.Raja,BJP,21589,66.23,212456,13,S.Mangudi,INC,303371,148087,155256,28,False
tn2026-184-3201,KALIMUTHU. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,AIPTMMK,184,184,Karaikudi,Sivaganga,Coconut farm,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Karaikudi,2026-04-19,6,none,False,,affidavit_exact,41,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15447/0/908d78a182/,https://voterlist.co.in/affidavit-download/15447/0/908d78a182/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Mangudi,INC,H.Raja,BJP,21589,66.23,212456,13,S.Mangudi,INC,303371,148087,155256,28,False
